,title,views,date_time,video_link,thumbnail_link
128,Meet The Youngest CTO Of India- Shivansh Saxena | GeeksforGeeks,3.7K views,7 months ago,/watch?v=5YlR3yZV9bE,https://i.ytimg.com/vi/5YlR3yZV9bE/hqdefault.jpg
129,Top 3 Things College Students FEAR!!,115K views,7 months ago,/watch?v=mOkFtGLA9q8,https://i.ytimg.com/vi/mOkFtGLA9q8/hqdefault.jpg
130,DATA SCIENCE PROJECTS Made Easy with COLAB AI | Generative AI | GeeksforGeeks,2.5K views,7 months ago,/watch?v=Gt5ZkoFrgyE,https://i.ytimg.com/vi/Gt5ZkoFrgyE/hqdefault.jpg
131,Top VS Code Extensions for Web Developer in 2024!! GeeksforGeeks,2.3K views,7 months ago,/watch?v=l-LJucxS8Mc,https://i.ytimg.com/vi/l-LJucxS8Mc/hqdefault.jpg
132,LINKED LIST PRACTICE QUESTIONS | Operations on Linked List | DSA Problems | GeeksforGeeks,3.7K views,8 months ago,/watch?v=TnV34Lfdk7k,https://i.ytimg.com/vi/TnV34Lfdk7k/hqdefault.jpg
133,Three 90 Challenge - Q&A with Sandeep Jain Sir | GeeksforGeeks #commitwithgfg,5.9K views,8 months ago,/watch?v=KyUbJ4aoIgQ,https://i.ytimg.com/vi/KyUbJ4aoIgQ/hqdefault.jpg
134,"Secrets to CONSISTENCY, COMMITMENT, and CAREER SUCCESS! #commitwithgfg",2.5K views,8 months ago,/watch?v=6jhkJoOnMCc,https://i.ytimg.com/vi/6jhkJoOnMCc/hqdefault.jpg
135,2024 Will be the YEAR for CODERS!! #commitwithgfg,1.4K views,8 months ago,/watch?v=Nozck3wIMCo,https://i.ytimg.com/vi/Nozck3wIMCo/hqdefault.jpg
136,WHAT IS LINKED LIST? | Linked List Data Structures | DSA Course | GeeksforGeeks,7.3K views,8 months ago,/watch?v=MCG7S2fGUeU,https://i.ytimg.com/vi/MCG7S2fGUeU/hqdefault.jpg
137,Three 90 Challenge !! Transform your 2024 with GeeksforGeeks #commitwithgfg,11K views,8 months ago,/watch?v=Vtxq-yHdKpA,https://i.ytimg.com/vi/Vtxq-yHdKpA/hqdefault.jpg
138,10 Best PROGRAMMING LANGUAGES to Learn in 2024 | GeeksforGeeks,3.5K views,8 months ago,/watch?v=ehXa1Hxxu3Y,https://i.ytimg.com/vi/ehXa1Hxxu3Y/hqdefault.jpg
139,5 BEST GITHUB REPOSITORIES Every DEVELOPER Must Know! | GeeksforGeeks,2.9K views,8 months ago,/watch?v=xvUopUeVS0U,https://i.ytimg.com/vi/xvUopUeVS0U/hqdefault.jpg
140,Ready to #commitwithgfg ?,27K views,8 months ago,/watch?v=lbveOrbHgto,https://i.ytimg.com/vi/lbveOrbHgto/hqdefault.jpg
141,How to Use GOOGLE COLAB | Google Colab Tutorials for Beginners | GeeksforGeeks,3.5K views,8 months ago,/watch?v=TqqkZLHoY0o,https://i.ytimg.com/vi/TqqkZLHoY0o/hqdefault.jpg
142,Journey from an SDE at PAYTM to MICROSOFT | Software Developer Experience | GeeksforGeeks,1.8K views,8 months ago,/watch?v=0mRyTDhxe_s,https://i.ytimg.com/vi/0mRyTDhxe_s/hqdefault.jpg
143,What is DEVOPS and DEPLOYMENT? | Importance and Role of DevOps in Web Development | GeeksforGeeks,915 views,8 months ago,/watch?v=NoxexEfck3g,https://i.ytimg.com/vi/NoxexEfck3g/hqdefault.jpg
144,GeeksforGeeks In a Review 2023 | GfG Rewind 2023,2.3K views,8 months ago,/watch?v=q_kEa8oBo2A,https://i.ytimg.com/vi/q_kEa8oBo2A/hqdefault.jpg
145,How to Implement PICTURE IN PICTURE (PIP) MODE in Flutter Apps | Flutter Projects | GeeksforGeeks,1.8K views,8 months ago,/watch?v=eBEdJCsqusI,https://i.ytimg.com/vi/eBEdJCsqusI/hqdefault.jpg
146,How to Integrate RAZORPAY PAYMENT GATEWAY in your Flutter App | Flutter Projects | GeeksforGeeks,12K views,9 months ago,/watch?v=1XFGgHunNrk,https://i.ytimg.com/vi/1XFGgHunNrk/hqdefault.jpg
147,Career in DATA ANALYTICS | Insights from a DATA ANALYST at AMERICAN EXPRESS | GeeksforGeeks,4.3K views,9 months ago,/watch?v=1zHWzyI7TC0,https://i.ytimg.com/vi/1zHWzyI7TC0/hqdefault.jpg
148,All About WEB SECURITY | Web Security for Full Stack Developers | GeeksforGeeks,1K views,9 months ago,/watch?v=578Pzg7tVF4,https://i.ytimg.com/vi/578Pzg7tVF4/hqdefault.jpg
149,What is VERSION CONTROL and GIT? Web Development Explained | GeeksforGeeks,5K views,9 months ago,/watch?v=jxbGBOo4GDs,https://i.ytimg.com/vi/jxbGBOo4GDs/hqdefault.jpg
150,Build Your Own GUI CALENDAR with Tkinter in Python | Python Projects | GeeksforGeeks,2K views,9 months ago,/watch?v=W2S8NnlJtgk,https://i.ytimg.com/vi/W2S8NnlJtgk/hqdefault.jpg
151,Implementing Simple and Custom ALERT DIALOG BOX in Flutter Apps | Flutter Projects | GeeksforGeeks,1.6K views,9 months ago,/watch?v=b6iw6dLQ7AU,https://i.ytimg.com/vi/b6iw6dLQ7AU/hqdefault.jpg
152,How to EXTRACT AUDIO from VIDEO using Python | Python Projects | GeeksforGeeks,3.5K views,9 months ago,/watch?v=SrPi0FrmGiE,https://i.ytimg.com/vi/SrPi0FrmGiE/hqdefault.jpg
153,How to Create LANGUAGE TRANSLATOR Application in Flutter | Flutter Projects | GeeksforGeeks,7.7K views,9 months ago,/watch?v=CeupjFXlFiQ,https://i.ytimg.com/vi/CeupjFXlFiQ/hqdefault.jpg
154,🍷 WINE QUALITY PREDICTION using RANDOM FOREST Algorithm | Machine Learning Projects | GeeksforGeeks,2.3K views,9 months ago,/watch?v=MyllYgc-kh8,https://i.ytimg.com/vi/MyllYgc-kh8/hqdefault.jpg
155,Create a QR CODE SCANNER and GENERATOR Application using Flutter | Flutter Projects | GeeksforGeeks,30K views,9 months ago,/watch?v=hm5JfFhiXL8,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
156,Create AI DESKTOP VIRTUAL ASSISTANT using Python and Tkinter | Python Projects | GeeksforGeeks,14K views,9 months ago,/watch?v=tZl1_AcC7Dw,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
157,Graph Practice Problems | Graph Data Structure | DSA Course | GeeksforGeeks,7K views,9 months ago,/watch?v=pCmsQVHYXK0,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
158,Face Detection using Python and OpenCV with webcam | Python Projects | GeeksforGeeks,6.2K views,9 months ago,/watch?v=129exLkKeks,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
159,Plagiarism Detection using Python | Python Projects | GeeksforGeeks,5.2K views,9 months ago,/watch?v=QFQItyHsxZY,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
160,Weapon Detection Using Python-OpenCV | Python Projects | GeeksforGeeks,16K views,9 months ago,/watch?v=xlcNMlyN34g,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
161,TITANIC SURVIVAL PREDICTION using TensorFlow | Machine Learning Projects | GeeksforGeeks,2.1K views,9 months ago,/watch?v=cRYSIR6LaNQ,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg
162,What is BACKEND DEVELOPMENT? | Explained in 60 seconds | Full Stack Concepts | GeeksforGeeks,1.8K views,9 months ago,/watch?v=C2u6_wOYlPc,https://i.ytimg.com/vi/C2u6_wOYlPc/hqdefault.jpg
163,STOCK PRICE PREDICTION using Machine Learning📈 | Machine Learning Projects | GeeksforGeeks,34K views,9 months ago,/watch?v=tn07dCSFOfQ,https://i.ytimg.com/vi/tn07dCSFOfQ/hqdefault.jpg
164,What is FRONTEND DEVELOPMENT? | Explained in 60 seconds | Full Stack Concepts | GeeksforGeeks,1.6K views,9 months ago,/watch?v=IiM10iV_Zug,https://i.ytimg.com/vi/IiM10iV_Zug/hqdefault.jpg
165,Air Quality Index Prediction in Python | Machine Learning Projects | GeeksforGeeks,14K views,9 months ago,/watch?v=0myaZxl4XWw,https://i.ytimg.com/vi/0myaZxl4XWw/hqdefault.jpg
166,TWITTER SENTIMENT ANALYSIS (NLP) | Machine Learning Projects | GeeksforGeeks,89K views,10 months ago,/watch?v=4YGkfAd2iXM,https://i.ytimg.com/vi/4YGkfAd2iXM/hqdefault.jpg
167,Diabetes Prediction in Machine Learning using Python | Machine Learning Projects | GeeksforGeeks,14K views,10 months ago,/watch?v=AxYgzie4x2E,https://i.ytimg.com/vi/AxYgzie4x2E/hqdefault.jpg
168,Stack Practice Question | Parenthesis Checker | Learn DSA Concepts | GeeksforGeeks,2.9K views,10 months ago,/watch?v=2ay2GCrmf9E,https://i.ytimg.com/vi/2ay2GCrmf9E/hqdefault.jpg
169,"Build a Stopwatch using HTML, CSS, and JS | GeeksforGeeks",1.3K views,10 months ago,/watch?v=DR5tJWig0AQ,https://i.ytimg.com/vi/DR5tJWig0AQ/hqdefault.jpg
170,WHAT IS STACK? | Stack Data Structures | DSA Course | GeeksforGeeks,5.8K views,10 months ago,/watch?v=lhhyE7NVcbg,https://i.ytimg.com/vi/lhhyE7NVcbg/hqdefault.jpg
171,Meet A Data Scientist with 5 Years+ Experience | Ft.Tavishi Jaglan | GeeksforGeeks,2.3K views,10 months ago,/watch?v=4_u-xcfqpcA,https://i.ytimg.com/vi/4_u-xcfqpcA/hqdefault.jpg
172,Master Data Science Concepts: Apache Kafka in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1K views,10 months ago,/watch?v=Li0wAG3hORQ,https://i.ytimg.com/vi/Li0wAG3hORQ/hqdefault.jpg
173,Master Data Science Concepts: Apache Flume in 60 Seconds | Data Science Crash Course | GeeksforGeeks,776 views,10 months ago,/watch?v=bdjQI-OBGk8,https://i.ytimg.com/vi/bdjQI-OBGk8/hqdefault.jpg
174,Master Data Science Concepts: Data Bricks in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1K views,10 months ago,/watch?v=d1Pn06Rc9QE,https://i.ytimg.com/vi/d1Pn06Rc9QE/hqdefault.jpg
175,Master Data Science Concepts: Apache Beam in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1K views,10 months ago,/watch?v=PjSA0Ru7_rI,https://i.ytimg.com/vi/PjSA0Ru7_rI/hqdefault.jpg
176,Master Data Science Concepts: Data Lake in 60 Seconds | Data Science Crash Course | GeeksforGeeks,2.2K views,10 months ago,/watch?v=KGD-T3bhFEA,https://i.ytimg.com/vi/KGD-T3bhFEA/hqdefault.jpg
177,Choosing the Right Cloud Provider | AWS vs Azure vs GCP | GeeksforGeeks,7K views,10 months ago,/watch?v=YbPnhezNaUE,https://i.ytimg.com/vi/YbPnhezNaUE/hqdefault.jpg
178,A Journey from NOKIA to PAYPAL | Ft. Palak Awasthi | GeeksforGeeks,3.2K views,10 months ago,/watch?v=6UUTPA0l748,https://i.ytimg.com/vi/6UUTPA0l748/hqdefault.jpg
179,Make Best Team For ICC Cricket World 2023 | Practice Problem | GeeksforGeeks,478 views,10 months ago,/watch?v=ItY3minkI3o,https://i.ytimg.com/vi/ItY3minkI3o/hqdefault.jpg
180,Interview Strategies for Freshers | GeeksforGeeks,5.7K views,10 months ago,/watch?v=tmg6d3T_T6Q,https://i.ytimg.com/vi/tmg6d3T_T6Q/hqdefault.jpg
181,🏆 GeeksforGeeks Hack-A-Thon: World-cup-Wizard Edition 🌟,379 views,10 months ago,/watch?v=2mW7tclj6mc,https://i.ytimg.com/vi/2mW7tclj6mc/hqdefault.jpg
182,Ace your DevOps interview | GeeksforGeeks,109K views,11 months ago,/watch?v=I-J28pjrTc8,https://i.ytimg.com/vi/I-J28pjrTc8/hqdefault.jpg
183,How to Get Free Google Cloud Qwiklabs Credits | Google Cloud Bootcamp | GeeksforGeeks,11K views,11 months ago,/watch?v=lf-eQH28eAw,https://i.ytimg.com/vi/lf-eQH28eAw/hqdefault.jpg
184,"GeeksforGeeks Community – Connect, Ask, Learn & Grow with Tech Geeks",876 views,11 months ago,/watch?v=dMX0Bel8V94,https://i.ytimg.com/vi/dMX0Bel8V94/hqdefault.jpg
185,Become a SDET Expert with GeeksforGeeks,54K views,11 months ago,/watch?v=PLxzWN08w54,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
186,Geeks Premier League 2023 | India's Biggest Content Writing Event | GeeksforGeeks,1.8K views,11 months ago,/watch?v=e0DLnBRZRj0,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
187,Happy Engineer's Day To You All!,2.1K views,11 months ago,/watch?v=g4M-zfzsqBg,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
188,Decoding the Modern Job Landscape | An HR Perspective | GeeksforGeeks,826 views,1 year ago,/watch?v=w3ucO_5NHCU,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
189,Unlock GATE 2024 | GeeksforGeeks,22K views,1 year ago,/watch?v=4TVPoMDU0Ts,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
190,We Stole This For You,7.3K views,1 year ago,/watch?v=eVV0MO_IBnw,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
191,Career Advancement Test For EWS & PWD Candidates | Student Grant of INR 10 Lakh | GeeksforGeeks,6.1K views,1 year ago,/watch?v=DpCJ74xg93E,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
192,GfG Mobile App | Android & iOS | Download for Free,11K views,1 year ago,/watch?v=Rsh8xd3aIqw,https://i.ytimg.com/vi/Rsh8xd3aIqw/hqdefault.jpg
193,🔒 Securing Your Data in the Cloud: GCP's Top SECURITY Features | GeesforGeeks,460 views,1 year ago,/watch?v=rwLBsyQ4rO8,https://i.ytimg.com/vi/rwLBsyQ4rO8/hqdefault.jpg
194,GATE CSE Offline Classes | GATE 2024 Crash Course | Delhi NCR | GeeksforGeeks,18K views,1 year ago,/watch?v=a9xiYYqbaHg,https://i.ytimg.com/vi/a9xiYYqbaHg/hqdefault.jpg
195,How to Build a To-Do Application in Flutter | GeeksforGeeks,1.1K views,1 year ago,/watch?v=fNuURHd7POk,https://i.ytimg.com/vi/fNuURHd7POk/hqdefault.jpg
196,How to Use Google Sign-in With Firebase in Flutter | GeeksforGeeks,9.5K views,1 year ago,/watch?v=MRb_2Kg0nRI,https://i.ytimg.com/vi/MRb_2Kg0nRI/hqdefault.jpg
197,Machine Learning on GCP | Harnessing the Power of AI | GeeksforGeeks,550 views,1 year ago,/watch?v=KSTX28pUSeI,https://i.ytimg.com/vi/KSTX28pUSeI/hqdefault.jpg
198,GRAPH Data Structure | What is Graph? | DSA Course | GeeksforGeeks,22K views,1 year ago,/watch?v=gTsoyORhqkg,https://i.ytimg.com/vi/gTsoyORhqkg/hqdefault.jpg
199,Handling Missing Values | Machine Learning | GeeksforGeeks,1.1K views,1 year ago,/watch?v=yFJ2_phRslY,https://i.ytimg.com/vi/yFJ2_phRslY/hqdefault.jpg
200,Security Risks of Cloud Computing | GeeksforGeeks,3.4K views,1 year ago,/watch?v=6lxKkdyvS6M,https://i.ytimg.com/vi/6lxKkdyvS6M/hqdefault.jpg
201,DSA Classroom Program with Placement Assistance | Now in Noida & Gurugram | GeeksforGeeks,149K views,1 year ago,/watch?v=ACZoeLwm_fE,https://i.ytimg.com/vi/ACZoeLwm_fE/hqdefault.jpg
202,Free Cloud Bootcamp Sponsored by Google for Developers | GeeksforGeeks,2.3K views,1 year ago,/watch?v=uXpOqQEw7Pc,https://i.ytimg.com/vi/uXpOqQEw7Pc/hqdefault.jpg
203,All Your Queries Answered | DSA to Development Program | GeeksforGeeks,3.1K views,1 year ago,/watch?v=kHBzDvj3D2U,https://i.ytimg.com/vi/kHBzDvj3D2U/hqdefault.jpg
204,10 TIPS and TRICKS to Crack Internships and Placements | GeeksforGeeks,896 views,1 year ago,/watch?v=2QDMIZGeIC4,https://i.ytimg.com/vi/2QDMIZGeIC4/hqdefault.jpg
205,Complete School Guide for CBSE | Free Resources For School Students | GeeksforGeeks,669 views,1 year ago,/watch?v=1ECMlxC6jbs,https://i.ytimg.com/vi/1ECMlxC6jbs/hqdefault.jpg
206,Master System Design | GeeksforGeeks,87K views,1 year ago,/watch?v=vjWLZYeqiN8,https://i.ytimg.com/vi/vjWLZYeqiN8/hqdefault.jpg
207,"Unraveling the Geek-a-thon: The What, How, and Why | Geek-A-Thon | GeeksforGeeks",565 views,1 year ago,/watch?v=6e0v_NhsFMQ,https://i.ytimg.com/vi/6e0v_NhsFMQ/hqdefault.jpg
208,Data Analysis Masterclass | Geek-A-Thon | GeeksforGeeks,999 views,1 year ago,/watch?v=-7Emxpn8DXc,https://i.ytimg.com/vi/-7Emxpn8DXc/hqdefault.jpg
209,GeeksforGeeks Offline Classroom Program | Now Open In Noida & Gurgaon,43K views,1 year ago,/watch?v=2bPiFkt3Nmg,https://i.ytimg.com/vi/2bPiFkt3Nmg/hqdefault.jpg
210,Kickstart your DevOps Career | GeeksforGeeks,137K views,1 year ago,/watch?v=8gwwlpBwr_s,https://i.ytimg.com/vi/8gwwlpBwr_s/hqdefault.jpg
211,First Ever KBC at our Offline Classes | GeeksforGeeks,767 views,1 year ago,/watch?v=chYg2EAKW2A,https://i.ytimg.com/vi/chYg2EAKW2A/hqdefault.jpg
212,Mega Job-a-thon for Working Professionals | 21st July | GeeksforGeeks,1.3K views,1 year ago,/watch?v=CyOh-WDfUvs,https://i.ytimg.com/vi/CyOh-WDfUvs/hqdefault.jpg
213,Explore GeeksforGeeks Hiring Solutions | For Top Tech Companies | Innovative Hiring Solutions,646 views,1 year ago,/watch?v=GDeoPHRqb5w,https://i.ytimg.com/vi/GDeoPHRqb5w/hqdefault.jpg
214,Geek-O-Lympics 2023 | GeeksforGeeks,3.5K views,1 year ago,/watch?v=hLqJiIu6LzY,https://i.ytimg.com/vi/hLqJiIu6LzY/hqdefault.jpg
215,Web 3.0 Explained | GeeksforGeeks,2K views,1 year ago,/watch?v=zEPRJMk3p90,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
216,Geek-O-Lympics 2023 | 1st - 31st July | GeeksforGeeks,1.2K views,1 year ago,/watch?v=GSqepfZLKU0,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
217,What Is Web Scraping & What It Is Used For | How To Use Web Scraping | GeeksforGeeks,1.3K views,1 year ago,/watch?v=MK15a0ipg-E,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
218,Mega Job-A-Thon | Hire Top Talent for Your Company | GeeksforGeeks,1.4K views,1 year ago,/watch?v=cWPqVVobUuA,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
219,DSA To Development: A Complete Coding Guide | Complete Coding Program By GeeksforGeeks,175K views,1 year ago,/watch?v=phr8lXH2Ee0,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
220,WHAT IS QUEUE? | Queue Data Structures | DSA Course | GeeksforGeeks,8.5K views,1 year ago,/watch?v=ypJwoz_SXTo,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
221,QUEUE PRACTICE PROBLEMS | Queue Interview Questions | DSA Problems | GeeksforGeeks,4.2K views,1 year ago,/watch?v=KG4dbF5xRig,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
222,Free Summer Offline Classes on Python Programing | For Students Aged 14-21 | GeeksforGeeks,107K views,1 year ago,/watch?v=OOLXHwZzHfM,https://i.ytimg.com/vi/OOLXHwZzHfM/hqdefault.jpg
223,Python Libraries | Data Science | GeeksforGeeks,2.7K views,1 year ago,/watch?v=nDa75spDmeE,https://i.ytimg.com/vi/nDa75spDmeE/hqdefault.jpg
224,ITR Filing Made Simple | Documents require to file ITR | GeeksforGeeks,999 views,1 year ago,/watch?v=SWa-tsbaIpg,https://i.ytimg.com/vi/SWa-tsbaIpg/hqdefault.jpg
225,Full Stack Development | LIVE Classes | GeeksforGeeks,214K views,1 year ago,/watch?v=cBfC9HLR9Qk,https://i.ytimg.com/vi/cBfC9HLR9Qk/hqdefault.jpg
226,GeeksforGeeks Classroom Program in NCR,2.6K views,1 year ago,/watch?v=uEhnTpHY26o,https://i.ytimg.com/vi/uEhnTpHY26o/hqdefault.jpg
227,WHAT IS ARRAY? | Array Data Structures | DSA Course | GeeksforGeeks,41K views,1 year ago,/watch?v=3_x_Fb31NLE,https://i.ytimg.com/vi/3_x_Fb31NLE/hqdefault.jpg
228,ARRAY PRACTICE PROBLEMS | Must do Array Questions | DSA Problems | GeeksforGeeks,26K views,1 year ago,/watch?v=J7EhXvnixRM,https://i.ytimg.com/vi/J7EhXvnixRM/hqdefault.jpg
229,Gate 2024: Prepare for Success! | GATE CSE 2024 | GeeksforGeeks,63K views,1 year ago,/watch?v=G-3vZKPEtKw,https://i.ytimg.com/vi/G-3vZKPEtKw/hqdefault.jpg
230,Get Started with CP | Competitive Programming Tips | GeeksforGeeks,3.3K views,1 year ago,/watch?v=FCEj-mreXvI,https://i.ytimg.com/vi/FCEj-mreXvI/hqdefault.jpg
231,React VS Angular VS Vue | GeeksforGeeks,24K views,1 year ago,/watch?v=sA2vgFR-fZc,https://i.ytimg.com/vi/sA2vgFR-fZc/hqdefault.jpg
232,GeeksforGeeks Classroom Program | Now in Noida and Gurugram!,269K views,1 year ago,/watch?v=16D2cuRy5JY,https://i.ytimg.com/vi/16D2cuRy5JY/hqdefault.jpg
233,Transformers in NLP | GeeksforGeeks,19K views,1 year ago,/watch?v=-eqjV5dwb9Q,https://i.ytimg.com/vi/-eqjV5dwb9Q/hqdefault.jpg
234,Jobs that AI can't replace | GeeksforGeeks,4.5K views,1 year ago,/watch?v=uY05MFnSMwU,https://i.ytimg.com/vi/uY05MFnSMwU/hqdefault.jpg
235,Job Fair for Students | Till 25th May Only | GeeksforGeeks,83K views,1 year ago,/watch?v=1GEegOb3fHE,https://i.ytimg.com/vi/1GEegOb3fHE/hqdefault.jpg
236,"Flutter: ""Pros and Cons"" | GeeksforGeeks",7.9K views,1 year ago,/watch?v=0gnaXUiSELY,https://i.ytimg.com/vi/0gnaXUiSELY/hqdefault.jpg
237,Hire Best Talent with GeeksforGeeks,14K views,1 year ago,/watch?v=xifGlf39ahQ,https://i.ytimg.com/vi/xifGlf39ahQ/hqdefault.jpg
238,Tech Jobs without Degree | GeeksforGeeks,2.1K views,1 year ago,/watch?v=5jHvfzt8Ors,https://i.ytimg.com/vi/5jHvfzt8Ors/hqdefault.jpg
239,Start your writing Journey | Geek Author Badges | GeeksforGeeks,1.6K views,1 year ago,/watch?v=ISPOKldx90E,https://i.ytimg.com/vi/ISPOKldx90E/hqdefault.jpg
240,Presenting: GeeksforGeeks Author Badges | Honoring the Writer in You!,1.2K views,1 year ago,/watch?v=kW9BohViP04,https://i.ytimg.com/vi/kW9BohViP04/hqdefault.jpg
241,Create Your Own Apps Today | GeeksforGeeks,35K views,1 year ago,/watch?v=LycNCWC3g18,https://i.ytimg.com/vi/LycNCWC3g18/hqdefault.jpg
242,Top 10 DSA Topics | Master these To Ace In Your Career | GeeksforGeeks,2.8K views,1 year ago,/watch?v=t8aN8nczZlA,https://i.ytimg.com/vi/t8aN8nczZlA/hqdefault.jpg
243,Ernie vs ChatGPT | GeeksforGeeks,1.7K views,1 year ago,/watch?v=iM-EpJHn59Q,https://i.ytimg.com/vi/iM-EpJHn59Q/hqdefault.jpg
244,Rule the Coding World with Geek Summer Carnival | GeeksforGeeks,25K views,1 year ago,/watch?v=zLj3Qb9T2Q4,https://i.ytimg.com/vi/zLj3Qb9T2Q4/hqdefault.jpg
245,How to become a Full Stack Developer | GeeksforGeeks,5.6K views,1 year ago,/watch?v=uSx5XsCkX3c,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
246,Office Video Leaked 😰🤯,6K views,1 year ago,/watch?v=i_HlQl7Tg9Q,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
247,UI/UX Trends every Startup must know! | @thegeekmonk1707 |GeeksforGeeks,1.1K views,1 year ago,/watch?v=_E6_jZJAT3k,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
248,Age is Just a Number: The Story of a 14-Year-Old CEO | CodeCast | GeeksforGeeks,16K views,1 year ago,/watch?v=TASew4CmC9w,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
249,How to Use GPT 4 | How it's better from GPT 3 | GeeksforGeeks,4K views,1 year ago,/watch?v=Mnx3TAgbX7o,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
250,Master DSA Today and be the Masters of Tomorrow,160K views,1 year ago,/watch?v=PsOXP5hg52w,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
251,How to avoid getting Laid Off | ft. Dr. Sneha Sharma,1.2K views,1 year ago,/watch?v=s4frRcj17AM,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
252,Psychology of Deciding Your Career ft. Dhairya Gangwani | GeeksforGeeks,900 views,1 year ago,/watch?v=0oPyv39ynTo,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
253,CodeCast Ep. 3 | Learn all About Competitive Programming | @PriyanshAgarwal  with Mr. Sandeep Jain,9K views,1 year ago,/watch?v=5uAFQqdS9oA,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
254,Advice for Women in Tech | ft. @PriyaVajpeyi,1.5K views,1 year ago,/watch?v=tn5BHjwAvTc,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
255,Roadmap to Amazon | Twinkle Bajaj - SDE at Amazon,1.8K views,1 year ago,/watch?v=nRbR9A_8nMQ,https://i.ytimg.com/vi/nRbR9A_8nMQ/hqdefault.jpg
256,Google Cloud X AMD and GeeksforGeeks Goes to Colleges With Some Fun Twist!,1.5K views,1 year ago,/watch?v=RQuaGniMRUU,https://i.ytimg.com/vi/RQuaGniMRUU/hqdefault.jpg
257,Solving For India Hackathon | @googlecloud X AMD | GeeksforGeeks,2.7K views,1 year ago,/watch?v=p0FQuaFLh0A,https://i.ytimg.com/vi/p0FQuaFLh0A/hqdefault.jpg
258,GeeksforGeeks Job Fair 2023,25K views,1 year ago,/watch?v=xIC1IFPod9Y,https://i.ytimg.com/vi/xIC1IFPod9Y/hqdefault.jpg
259,OpenAI's ChatGPT & GPT 4 | Google's BARD AI | Will AI Replace You?,1.9K views,1 year ago,/watch?v=2RcaFQzCgys,https://i.ytimg.com/vi/2RcaFQzCgys/hqdefault.jpg
260,Get Started With Machine Learning | GeeksforGeeks,1.7K views,1 year ago,/watch?v=RSVndjS2gMM,https://i.ytimg.com/vi/RSVndjS2gMM/hqdefault.jpg
